Id,black,dup,noisy
4BVNUs,False,False,False
kra1t4,False,False,False
yvx96V,False,False,False
0ECuQ0,False,False,False
IYjuSE,False,False,False
hr4gWu,False,False,False
Xyw2l9,False,False,False
Iebdi9,False,False,False
fptHjo,False,False,False
xO1t8z,False,False,False
MgGRJz,False,False,False
Oii4mt,False,False,False
6uA8sd,False,False,False
TKOisr,False,False,False
jNo8Ro,False,False,False
JAyDjn,False,False,False
5vDHST,False,False,False
ZYR4Sk,False,False,False
29tXFG,False,False,False
0QMCd8,False,False,False
BS6HbU,True,False,True
Iab5cM,False,False,False
enX2os,False,False,False
AVI9Wg,False,False,False
r4MgmD,False,False,False
XvW76H,False,False,False
MaThOS,False,False,False
SKS5ga,False,False,False
J1w4wM,False,False,False
HQkOwp,False,False,False
36AvXz,False,False,False
XFFPmw,False,True,True
96juJx,False,False,False
6uMwVR,False,False,False
IOsnoi,False,False,False
nkoQGA,False,False,False
2pUNfC,False,False,False
iHfKme,False,False,False
xL1wlb,False,False,False
tw6YFJ,False,False,False
FQWKtb,False,False,False
9yBWna,False,False,False
Ft3LgW,False,False,False
C4wiQ5,False,False,False
ohxSuH,False,False,False
DD7ZoP,False,False,False
cVqtIw,False,False,False
k2pKiS,False,False,False
Ft4DKo,False,True,True
HFi6Oh,False,False,False
GMcvmS,False,False,False
jjhXY1,False,False,False
dlX2q5,False,False,False
rDK8cB,True,False,True
u2LYRU,False,False,False
uAIspC,False,False,False
6O8C0S,False,False,False
WcpCkX,False,False,False
5J0Ym2,False,False,False
pEtHZo,False,False,False
qx7h86,False,False,False
AKLvdN,False,False,False
GiJ47r,False,False,False
38wu9o,False,False,False
CuWJlj,False,False,False
SUGf7E,False,False,False
lIs3ok,False,False,False
X92UPH,False,False,False
wXoGqE,False,False,False
cCfY2j,False,False,False
YUC5sE,False,False,False
oXNX2B,False,False,False
LSso7n,False,False,False
ydg454,False,False,False
33VGQe,False,False,False
nlRo0u,False,False,False
qiYW6K,False,False,False
ou8jAl,False,False,False
2zbRTZ,False,False,False
FY38wf,False,False,False
BP4AOa,False,False,False
sctFyn,False,False,False
DOPIuX,False,False,False
WJ1cMu,False,False,False
Ir1HP3,False,False,False
7Z5FCP,False,False,False
LkD81J,False,False,False
fOrXoR,False,False,False
yXHp4e,True,False,True
rDTsP4,False,False,False
9NPKVD,True,False,True
u8GCCt,False,False,False
neBWpF,False,False,False
BZxLuZ,False,False,False
15snfi,False,False,False
VNdnNA,False,False,False
UOLzPF,False,False,False
KpISAl,False,False,False
CpZ3Rf,False,False,False
5Hzmgp,False,False,False
tWzR6X,False,False,False
YKVuGy,False,False,False
tKBH7i,False,False,False
haDioi,False,False,False
fmaLh6,False,False,False
7yXxPR,False,False,False
1azAzd,False,False,False
R6d0qG,False,False,False
TvJ7dF,False,False,False
4MDkgs,True,False,True
fIRST3,False,False,False
VvjwxN,False,False,False
KzYUIY,False,False,False
PRp8f4,False,False,False
2GbKBU,False,False,False
B9LV5e,False,False,False
9y81CP,False,False,False
Qz43q3,False,False,False
ucEhE7,False,False,False
epeYHl,False,False,False
x70ycK,False,False,False
blKx2Q,False,False,False
ohmRZR,False,False,False
EmWUbi,False,False,False
2Jcqub,False,False,False
lBtj0M,False,False,False
SFcEzt,False,False,False
KE9l9a,False,False,False
1K8Oeq,False,False,False
LcvLhL,False,False,False
wMPU8H,False,False,False
dYdksO,False,False,False
tzj6Zw,False,False,False
jnawVi,False,False,False
zuyQIG,False,False,False
NAUJRV,False,False,False
NSVPPd,False,False,False
G5XL4z,False,False,False
W8s7Bj,False,False,False
jvbfaH,False,False,False
rlYgnC,False,False,False
P2k8i7,False,False,False
zQ3LzH,False,False,False
NJdHJH,False,False,False
USuF4F,False,False,False
erDGup,False,False,False
1b4O3W,False,False,False
5iaHrt,False,False,False
IwlvH1,False,False,False
3j6K5v,False,False,False
kc5Ik7,False,False,False
mwby0l,False,False,False
MAGhRu,False,False,False
KrtUl1,False,False,False
s0j9fB,False,False,False
uzwfCE,False,False,False
e3i7Uf,False,False,False
DYe3Wx,False,False,False
RQ63R7,False,False,False
JlX3ku,False,False,False
X1ijKW,False,False,False
Xl3lka,False,False,False
Bs5Lbc,False,False,False
4NOp5R,False,False,False
9Bwjzs,False,False,False
FJVY6q,False,False,False
SA495I,True,False,True
f2jeSx,False,False,False
gJfpqH,False,False,False
8UZWO5,False,False,False
tBssKq,False,False,False
NSUQaW,False,False,False
PU1379,False,False,False
WxQqBQ,False,False,False
7RTgZS,False,False,False
SEPf1A,False,False,False
tfH7rQ,False,False,False
fjrE3m,False,False,False
DvMz5P,False,False,False
6uWrfu,False,False,False
2spLXp,False,False,False
0TwnGJ,False,False,False
nbkUHM,False,False,False
OvEWtg,False,False,False
d8fONC,False,False,False
A6TBlm,False,False,False
Po2g11,False,False,False
veZL3h,False,False,False
vC25fK,False,False,False
quCCTv,False,False,False
yq4C59,False,False,False
sYN9NE,False,False,False
CwSVXa,False,False,False
A5p0vF,False,False,False
Cj9WJ1,False,False,False
dpV4wh,False,False,False
j0PHLu,False,False,False
9OaSRF,False,False,False
YovTde,False,False,False
rAe8Yu,False,False,False
VXeElo,False,False,False
qcWQjk,False,False,False
tgfHfk,False,False,False
tZtwan,False,False,False
FfQTHd,False,False,False
68ih2X,False,False,False
5rzLye,False,False,False
EM0yPc,False,False,False
wpQI4Y,False,False,False
kXmmFI,False,False,False
mP1qDX,False,False,False
iBbAJo,False,False,False
5eHG6M,False,False,False
tXwOij,False,False,False
foyBGU,False,False,False
YoYdDB,True,False,True
wDttpg,False,False,False
dMWfag,False,False,False
PqXKOX,False,False,False
sjY4Cl,False,False,False
APQG9D,False,False,False
DOM1bA,False,False,False
6VVP4i,False,False,False
JrHY9e,False,False,False
NrjgIq,False,True,True
s03uVP,False,False,False
JW7NfD,False,False,False
yOKW0B,False,False,False
i7xpW4,False,False,False
VpuSpM,False,False,False
eWlBIQ,False,False,False
dQifBs,False,False,False
ZU3Nw1,False,False,False
cFZoom,False,False,False
A8nvah,False,False,False
4cOWKV,False,False,False
GdMFxW,False,False,False
BPTkrg,False,False,False
MFAHdz,False,False,False
b5Mwgr,False,False,False
oVLDjs,False,False,False
wxcZsB,False,False,False
MmHGcM,False,False,False
u1C3sW,False,False,False
tbDbZ0,False,False,False
RCEB0q,False,False,False
8uC4fi,False,False,False
YwQhzu,False,False,False
dynv8D,False,False,False
H5cQcR,False,False,False
eIC2FU,False,False,False
pKtM9N,False,False,False
3WjWQt,False,False,False
KTrLgu,False,False,False
nDVbL6,False,False,False
WDniHT,False,False,False
CdhYZE,False,False,False
hVzkDi,False,False,False
6hQrm2,False,False,False
MOFQ68,False,False,False
8owFsw,False,False,False
SFTy1u,False,False,False
1dW9PG,True,True,True
mLdy0X,False,False,False
j9oiuf,False,False,False
AtlsRG,False,False,False
cXZ2L1,False,False,False
yxZ01Q,False,False,False
FzlJVz,False,False,False
hZlSaT,False,False,False
mt1qwP,False,False,False
nu4vsz,False,False,False
sMG7t7,False,False,False
eTUwQa,False,False,False
OHbgOF,False,False,False
k42zzK,False,False,False
huyHmW,False,False,False
cEws6x,False,False,False
SeoUoE,False,False,False
jG5gdH,False,False,False
SySAHk,False,False,False
30Fmb0,False,False,False
ZFBXDA,False,False,False
L831dC,False,False,False
ZD2KPz,False,False,False
qcIayD,False,False,False
h4s01a,False,False,False
DhN3pQ,False,False,False
EIWTO2,False,False,False
BBHCF2,True,False,True
ksn3Ku,False,False,False
gApOSd,False,False,False
gFsCvC,False,False,False
24AjhH,False,False,False
IlO8a3,False,False,False
UWAo2N,False,False,False
lAScUf,False,False,False
xIfTx0,False,False,False
UXoLlv,False,False,False
XKJwPR,False,False,False
PctRYc,False,False,False
70LkHQ,False,False,False
HRTvFH,False,False,False
5YKaTa,False,False,False
avkoz0,False,False,False
mrGt7z,True,False,True
65gCju,False,False,False
pWfglN,False,False,False
OoNTvL,False,False,False
boRQG3,False,False,False
PMSChl,False,False,False
c3oPma,False,False,False
7epLYQ,False,False,False
vFftr1,False,False,False
rfXwVr,False,False,False
um7Zwo,False,False,False
x4Keuc,False,False,False
MH7lxQ,False,False,False
RAWy8h,False,False,False
4X8d80,False,False,False
t9Cobs,False,False,False
WFqSoR,False,False,False
Yp8njp,False,False,False
ZPfGqT,False,False,False
zwhjAp,False,False,False
I0JOJJ,False,False,False
ORhBye,False,False,False
ZfWMlL,False,False,False
rjs9Mx,False,False,False
bqdtTp,False,False,False
2xmzu7,False,False,False
pnEzZT,False,False,False
07h9w6,False,False,False
VUxMB2,False,False,False
cooPZd,False,False,False
zgdj0F,False,False,False
sWwMbm,True,True,True
BEuXO8,False,False,False
Dod5y1,False,False,False
TOjwSf,False,False,False
8ugvaE,True,False,True
bS3m4r,False,False,False
1MKphe,False,False,False
OMmrzV,False,False,False
uvlbgd,False,False,False
1H1feI,False,False,False
9WFT6o,False,False,False
uHQPje,False,False,False
6SKVny,False,False,False
q1e2Re,False,False,False
ZIlHOX,False,False,False
aUPokS,False,False,False
c9PfwJ,False,False,False
bPG68u,False,False,False
0WVvd0,False,False,False
JUDy3X,False,False,False
eABqvS,False,False,False
fwkfhL,False,False,False
k3hwhc,False,False,False
SYQyKk,False,False,False
CMjeGS,False,False,False
Tz472V,False,False,False
Na5Jvd,True,True,True
v85ogS,False,False,False
n4xHvL,False,False,False
SmvKOn,False,False,False
4c3emJ,False,False,False
ILqpGR,False,False,False
BIhDMw,False,False,False
6oSeDU,False,False,False
MgfQof,False,False,False
HcET9W,False,False,False
KxeicQ,False,False,False
FEjjot,False,False,False
rKrwxN,False,False,False
wgTrY6,False,False,False
xnbMWA,False,False,False
IVXwJ0,False,False,False
PEMlWg,False,False,False
n0aS7y,False,False,False
xGpzU6,False,False,False
CKzcWz,False,False,False
Ctho4p,False,False,False
ARVTS0,False,False,False
NG72K6,True,True,True
V6lQEU,False,False,False
fcpHcK,False,False,False
alJ7ae,False,False,False
q3vhOs,False,False,False
1Vf7fV,False,False,False
TqD6Wt,False,False,False
LNqvVZ,False,False,False
q8NNsC,False,False,False
PoT67y,False,False,False
hL2GFF,False,False,False
Ub3HTe,False,False,False
7EL0SE,False,False,False
eXw7Tg,False,False,False
u5Mscx,False,False,False
1ORs7E,False,False,False
wdGFn4,True,False,True
devchY,False,False,False
51fJbk,False,False,False
X8wwbg,False,False,False
gaUqkY,False,False,False
LDEuPY,False,False,False
McYNc0,True,False,True
SLithr,False,False,False
42uHcC,False,False,False
TGSS1x,False,False,False
8IRvan,False,False,False
7Ucwvq,False,False,False
HmcRmj,False,False,False
mDbLfB,False,False,False
4bECig,False,False,False
HMhzGo,False,False,False
taPd4h,False,False,False
i4lhfz,False,False,False
6YhyNZ,False,False,False
2Kuypm,False,False,False
XP46mS,False,False,False
xFq9q4,False,False,False
kHc7AP,False,True,True
jXq38Z,False,False,False
E11s8q,False,False,False
1hXwDE,False,False,False
tNBZmC,False,False,False
7lfNFL,False,False,False
dfuXbI,False,False,False
iCaODy,False,False,False
Vmgm1t,False,False,False
NKTl39,False,False,False
P08dcI,False,False,False
ke503c,False,False,False
xdmtLN,False,False,False
oT9CjW,False,False,False
v3tzA7,False,False,False
4Vd2eC,False,False,False
TB3mgp,False,False,False
FFXDHh,False,False,False
GQSaG3,False,False,False
s78e87,False,False,False
ObKdUE,False,False,False
AQ0cHB,False,False,False
CEsSuq,False,False,False
pIrmpv,False,False,False
qdI0Ne,False,False,False
dzE3lt,False,False,False
iAEyEM,False,False,False
J3gTa2,False,False,False
6zVvvp,True,True,True
p2QEI9,False,False,False
iw7lJa,False,False,False
QWwDmP,False,False,False
XgxwNL,False,False,False
lLNKil,False,False,False
QTRSgz,False,False,False
kpCEor,False,False,False
KOnjr1,False,False,False
QUtRTB,False,False,False
A8mzh2,False,False,False
5P8D9z,False,False,False
dVzMZH,False,False,False
KmWqF9,False,False,False
DrveE1,False,False,False
blon9o,False,False,False
taDdaA,False,False,False
oqIQJN,False,False,False
ZimnqO,False,False,False
H22IxM,False,False,False
qI045t,False,False,False
QunqQC,False,False,False
wrJYC0,False,False,False
Vt6AXL,False,False,False
U1HsY1,False,False,False
MP3mHe,False,False,False
iK1GeA,False,False,False
OAx2lM,False,False,False
c5uMNi,False,False,False
LKvCWH,False,False,False
mv8S4M,False,False,False
xJGKJG,False,False,False
XDQsZg,False,False,False
h4dSgz,False,False,False
dLwkwf,False,False,False
3XH2Vf,False,False,False
s8mSpY,False,False,False
zoUgZh,False,False,False
gW6BSQ,False,False,False
d3DDLw,False,False,False
sFcBfw,False,False,False
oIgDWS,False,False,False
6zxmzu,False,False,False
OBlDtr,False,False,False
UU2N6Q,False,False,False
LEAE7x,False,False,False
fIpfTT,False,False,False
0RQQyh,False,False,False
a4tZGR,False,False,False
8Keqfh,False,False,False
7T4qBq,False,False,False
mT6ZPx,False,False,False
dgod4z,False,False,False
RtRXuD,False,False,False
9g5qPt,False,False,False
1Pghei,False,False,False
Hdzi4n,False,False,False
8oZheL,False,False,False
71koph,False,False,False
W7yu5A,False,False,False
AlhrPh,False,False,False
H9mMep,False,False,False
RRk1eL,False,False,False
m7KieF,False,False,False
08GvnH,False,False,False
raUHB6,False,False,False
qaS7gG,False,False,False
WdbbK6,False,False,False
qYSFqh,False,False,False
H6VIf4,False,False,False
c1yCdz,False,False,False
ztPOvd,False,False,False
7BcHpX,False,False,False
2uuIFS,False,False,False
4y51cx,False,False,False
CPvvsl,False,False,False
Q7rukb,False,False,False
fshuf6,False,False,False
1V6r8w,False,False,False
8SJ6SV,False,False,False
kP0zw1,False,False,False
ahFEzz,True,False,True
KGDOmG,False,False,False
C4zboX,False,False,False
pJNwaG,False,False,False
5rYJ4n,False,False,False
EZtlW7,False,False,False
NI6n2q,False,False,False
d68O9z,False,False,False
9FabO9,False,False,False
gzlDq1,False,False,False
Aaoapt,False,False,False
vxXH2b,False,False,False
Us2i8q,False,False,False
1rOfSz,False,False,False
rqzJSQ,False,False,False
axuorH,False,False,False
hFDH8z,False,False,False
dVjQGC,False,False,False
2RlbGF,False,False,False
nK759a,False,False,False
bDMax4,False,False,False
vOH7EU,False,False,False
L1eRFc,False,False,False
Pgv8yb,False,False,False
D6ZtFo,False,False,False
nVrE4s,False,False,False
W1bvSW,False,False,False
UfQohA,False,False,False
J0EdX4,False,False,False
0gIiJ6,False,False,False
GVjGuN,False,False,False
YN35iA,False,False,False
ORsCnP,False,False,False
pQEWgk,False,False,False
iYR1Rc,False,False,False
FNAB9A,False,False,False
s1dZbP,False,False,False
H9BaAu,False,False,False
fw0Taj,False,False,False
HFnGv6,False,False,False
90qw8X,False,False,False
Ip8PH8,False,False,False
R4BFN6,False,False,False
ccq0v1,False,False,False
fXM2nc,False,False,False
APS29x,False,False,False
nmNMcU,False,False,False
s4vpPs,False,False,False
vzDKrB,False,True,True
SVKsUJ,False,False,False
zAXlmz,False,False,False
q3EEy4,False,False,False
bvA4VD,False,False,False
PUqOXt,False,False,False
WI8H2M,False,False,False
kOm8a3,False,False,False
cwS5Sw,False,False,False
eRP4mp,False,False,False
fxsTo3,False,False,False
sKpSCT,False,False,False
cmq7Ou,False,False,False
aHlZxf,False,False,False
6M42pW,False,False,False
NkmrD6,False,False,False
5xEKcS,False,False,False
a10gX3,False,False,False
YDl33J,False,False,False
y15KEy,False,False,False
2pU2Xp,False,False,False
BFHguq,False,False,False
rQHitI,False,False,False
0cjzNP,False,False,False
gUeizw,False,False,False
uA8a1F,False,False,False
Mdm0cX,False,False,False
fWqJFo,False,False,False
tW0n5j,True,True,True
FjuTlg,False,False,False
ByuL9y,True,False,True
FlaXGC,False,False,False
KOyTDo,False,False,False
STptTz,False,False,False
A2fPL4,False,False,False
4gTJZa,False,False,False
ABTiIC,False,False,False
2R7C3R,False,False,False
8fRk6O,False,False,False
7gF662,False,False,False
Ev6nDw,False,False,False
lT6OYA,False,False,False
YrcTcI,False,False,False
NZs6Vd,False,False,False
POPUvY,False,False,False
B8v2n4,True,False,True
Tvot76,False,False,False
r6pF4n,False,False,False
RmDhee,False,False,False
ZFglkz,False,False,False
zeuIyY,False,False,False
KYfazD,False,False,False
8ZS0LG,False,False,False
VyjH6F,False,False,False
8YzXsz,False,False,False
XMcuCC,False,False,False
Zowg2Q,False,False,False
XhI121,False,False,False
kv5Qmk,False,False,False
uUVklu,False,False,False
sk3rex,False,False,False
uMf3Cp,False,False,False
ZILzW3,False,False,False
vjNKMv,False,False,False
CDNN4p,False,False,False
1ctwGB,False,False,False
eBU82S,False,False,False
49OqwH,False,False,False
L4CUwH,False,False,False
uk8wlD,False,False,False
qhVyVx,False,False,False
MGTsjP,False,False,False
Ab3aEO,False,False,False
Tw3BdK,False,False,False
WSD3bY,False,False,False
540ky9,False,False,False
6ms6Pi,False,False,False
lQ55x0,False,False,False
U36PeB,False,False,False
IDbYpS,False,False,False
3DBC1i,False,False,False
cRttDe,False,False,False
3ztKtI,False,False,False
c88kmM,False,False,False
EjTlRb,False,False,False
ZJHyJa,False,False,False
3Zdqsl,False,False,False
sMOTiO,False,False,False
MNH3yX,False,False,False
fZGxsq,False,False,False
t4RSFu,False,False,False
CJzxh4,False,False,False
pe8JA2,False,False,False
8KklIp,False,False,False
plw8Bu,False,False,False
UXgxBg,False,False,False
BKU2SY,False,False,False
lud8v1,False,False,False
zRCn6U,False,False,False
QFEukK,False,False,False
vvdml4,False,False,False
S8Zpmj,False,False,False
yXTiwc,False,False,False
ComqZp,False,False,False
hnJeWM,False,False,False
K2xtXQ,False,False,False
msQGIk,False,False,False
re5Q1a,False,False,False
cPiRFl,False,False,False
HA490E,False,False,False
0z253U,False,False,False
WKRZPq,False,False,False
QZi2Rl,False,False,False
LsQKKP,False,False,False
G1lGSV,False,False,False
SqaZzv,False,False,False
oO7RXU,False,False,False
eiZMvG,False,False,False
j2qqIL,False,False,False
dl70Rd,False,False,False
lLH0g3,False,False,False
ZdIHH4,False,False,False
c6zYij,False,False,False
IXW6lR,False,False,False
DXSWva,False,False,False
rdG8JX,False,False,False
hjaIp6,False,False,False
JiYmmI,False,False,False
BgfWZ4,True,False,True
46b0hv,False,False,False
J2V6nX,False,False,False
XvWgDP,False,False,False
FPhWNT,False,False,False
DamIZo,False,False,False
rOxkFH,False,False,False
mdARES,False,False,False
g3S336,False,False,False
CnXlzM,False,False,False
bCukuA,False,False,False
WT6hQo,False,False,False
OorBWF,False,False,False
pZprN9,False,False,False
COiBII,False,True,True
M1WVzs,False,False,False
7un1d9,True,False,True
haElu2,False,False,False
B9l2Ws,False,False,False
hm5tII,False,False,False
KbRIGJ,False,False,False
ITonrA,False,False,False
iV5Zff,False,False,False
W0ZhB7,False,False,False
9Fg5NA,False,False,False
l7ks0J,False,False,False
zTWieC,False,False,False
4kEhI0,False,False,False
UaorwO,False,False,False
y4pGtF,False,False,False
chloPy,False,False,False
z4Birz,False,False,False
fPfwQF,False,False,False
s4o0Ai,False,False,False
pN2xhk,False,False,False
m69fME,False,False,False
s1KjXu,False,False,False
az9peH,False,True,True
sU1vm4,False,False,False
zMdJig,False,False,False
PkVQ3k,False,False,False
t80g8p,False,False,False
DeLV4F,False,False,False
iAcD4l,True,False,True
iULewS,False,False,False
iSbmSU,False,False,False
Xlyxji,False,False,False
60VRLB,False,False,False
BTZlxG,False,False,False
NM4cS1,False,False,False
4roRoY,False,False,False
XyE059,False,False,False
LBga5D,False,False,False
Q5wvrr,False,False,False
X7WG13,False,False,False
zE73PQ,False,False,False
onKEIO,False,False,False
F3GEpL,False,False,False
V7sMMu,False,False,False
LvCZJs,False,False,False
Q8mX7q,False,False,False
GXotUZ,False,False,False
QGJ1Ng,False,False,False
4ez2xz,False,False,False
wb5UQW,False,False,False
8u8tDK,False,False,False
IaQlQl,False,False,False
ewNSUq,True,True,True
GDbANF,False,False,False
Pi3DuX,False,False,False
Szg9Dp,False,False,False
u1peXF,False,False,False
VXcgvQ,False,False,False
ZsNxWf,False,False,False
a0CHdU,False,False,False
4MbEB5,True,False,True
YN8yZG,False,False,False
ZaK9zt,False,False,False
PcLk0r,False,False,False
06OVTe,False,False,False
HAEiVD,False,False,False
lGoSNW,False,False,False
DrOCVt,False,False,False
VrxJa3,False,False,False
knjvfP,False,False,False
odhOrD,False,False,False
3XNnqE,False,False,False
dfiv93,False,False,False
UqF7B7,False,False,False
isR6N8,False,False,False
I496gM,False,False,False
HZct5H,False,False,False
VqWWfk,False,False,False
atyKrm,False,False,False
BdtciX,False,False,False
RE7XJ0,False,False,False
DBaDfG,False,False,False
BR1r4M,False,False,False
MJo5ba,False,False,False
0EYgy0,False,False,False
HXAtzr,False,False,False
9MlOQf,False,False,False
hBikXF,False,False,False
JYh23c,False,False,False
oS1YCR,False,False,False
TeIPwc,False,False,False
WrX9yy,False,False,False
gp674X,False,False,False
SA7kXN,False,False,False
MSnGh5,False,False,False
sXGfZI,False,False,False
qr1c94,False,False,False
Gv1I54,False,False,False
fjITzw,False,False,False
c5tRkZ,False,False,False
wYnWJC,False,False,False
NYsHK2,False,False,False
158HSH,False,False,False
6tjGhf,False,False,False
84Pmc6,False,False,False
CAeBgY,False,False,False
9m49vf,False,False,False
k2Mzhf,False,False,False
a3nL1T,False,False,False
DTm6FI,False,False,False
PkdFhM,False,False,False
hBJ9pt,False,False,False
F8PPta,False,False,False
Bx9Au0,False,False,False
Fxheme,False,False,False
kHQwTn,False,False,False
lQ8zhX,False,False,False
CRWENv,False,False,False
aBFv0F,False,False,False
CjGMKy,False,False,False
g7tVIK,False,False,False
Px3lwu,False,False,False
Gool99,False,False,False
2rw5ly,False,False,False
zwsMyV,False,False,False
Yo8p1I,False,False,False
iGZQDn,False,False,False
Be6Hn5,False,False,False
eUyvlO,False,False,False
JC3zM7,False,False,False
JqUOuU,True,True,True
uTV9O5,False,False,False
Yskkha,False,False,False
FUnw1d,False,False,False
EhVpgv,False,False,False
m83n9F,False,False,False
2VMK0P,False,False,False
mKWsnY,False,False,False
AZybbY,False,False,False
1w3S16,False,False,False
Pdw0tM,False,False,False
aEnN3S,False,False,False
R7A3S7,False,False,False
ylNwvV,False,False,False
ylQ1vF,False,False,False
uuuSeh,False,False,False
C0laIa,False,False,False
xhOYKE,False,False,False
Dm6tyI,False,False,False
0HL0mO,False,False,False
jOilDx,False,False,False
h1z5NS,False,False,False
mLBOsm,False,False,False
WaUVEg,False,False,False
McIuJ2,False,False,False
oMINQU,False,True,True
cacLnS,False,False,False
NQZeNK,False,False,False
GnZoTc,False,False,False
pErwui,False,False,False
B0umou,False,False,False
1jobHC,False,False,False
xoQ54t,False,False,False
XnBwNS,False,False,False
3bdLaH,False,False,False
uDRasN,False,False,False
MbhWi9,False,False,False
pAEtN4,False,False,False
INhFGB,False,False,False
qQ0Saf,False,False,False
kih3SP,False,False,False
e3fhZV,False,True,True
8dGYZ8,False,False,False
nTB2aT,False,False,False
20NZsp,False,False,False
fG182q,False,False,False
bsbUJI,False,False,False
2MAENw,False,False,False
RCdrWF,False,False,False
UhkCn1,False,False,False
CgGo9V,False,False,False
4Sd33s,False,False,False
iK9tma,False,False,False
3kgDZE,False,False,False
bdYOg4,False,False,False
NipEnt,False,False,False
066HNQ,False,False,False
hNa8zQ,False,False,False
SabaJR,False,False,False
750aP3,False,False,False
JyvkTj,False,False,False
TnOSzg,False,False,False
Tp3mkc,False,False,False
KwOjxg,False,False,False
3AdZl0,False,False,False
smnFLX,False,False,False
qF0f9h,False,False,False
PuYxhn,False,False,False
HjooyO,False,False,False
dFfo2f,False,False,False
21Q8i1,False,False,False
xzl97b,False,False,False
0CN2X9,False,False,False
R3bTNt,False,False,False
7TAl11,False,False,False
sESneQ,False,False,False
Igg28q,False,False,False
E4uq4S,False,False,False
fqQIlN,False,False,False
xfKGgz,False,False,False
sQIMLg,False,False,False
y7X69W,False,False,False
T2PQ2Z,False,False,False
2pkx7N,False,False,False
2YvVYG,False,False,False
6Z4g7i,False,False,False
gXwLpm,False,False,False
JJtGso,False,False,False
KJRje5,False,False,False
4liFYc,True,False,True
aO7BQ2,False,False,False
8Ow8Du,False,False,False
vUXvrh,False,False,False
bCQ3sz,False,False,False
kmlgGB,False,False,False
E0CVCF,False,False,False
Ac3JG7,False,False,False
dqIjHE,False,False,False
R2v3nQ,False,False,False
ITAAOv,False,False,False
zWfpHm,True,False,True
td3GiG,False,False,False
lILnjo,False,False,False
7VcrIx,False,False,False
SrVU2t,False,False,False
WTGCw3,False,False,False
rL1TJG,False,False,False
RicjUs,False,False,False
JFVSdV,False,False,False
hLtGMV,False,False,False
ICOk6x,False,False,False
wpFC1c,False,False,False
CkIPwh,False,False,False
5wuApq,False,False,False
xeTkZP,False,False,False
tS3xny,False,False,False
doUpPW,False,False,False
BVLXDK,False,False,False
ZmcUgT,False,False,False
FoohjH,False,False,False
6GBMJ4,False,False,False
aaoXxb,False,False,False
GD7irz,False,False,False
ToTfjg,False,False,False
Xmnw3G,False,False,False
Omb9hf,False,False,False
QI5C6T,False,False,False
2v995u,False,False,False
yBGQTT,False,False,False
0mNCjI,False,False,False
y7xta4,False,False,False
bRa58f,False,False,False
v71vfh,False,True,True
9wgDsx,False,False,False
oUHs8Q,False,True,True
DtqLFb,False,False,False
C9LNL1,False,False,False
SQmEOM,False,False,False
DYtPMN,False,False,False
jNVNxF,False,False,False
PcwSxb,False,False,False
ya1Btz,False,False,False
c5e7ec,False,False,False
Gscdi4,True,True,True
xUzUeZ,False,False,False
HSL5TI,False,False,False
OHVti2,False,False,False
0L3XRH,False,False,False
98kcMa,False,False,False
JnTTZp,False,False,False
vfUs42,False,False,False
rqQkPa,False,False,False
S5E1VW,False,False,False
FhQJ7X,False,False,False
OPmLMV,False,False,False
iZDbkO,False,False,False
o3BTZN,True,False,True
WIXmlr,False,False,False
FbCTMM,False,False,False
LKz6BW,False,False,False
IxVdq4,False,False,False
RWky1I,False,True,True
o9v7Ns,False,False,False
1haWWJ,False,False,False
olrePn,False,False,False
l9Bk2l,False,False,False
AyANiO,False,False,False
RoLS2c,False,True,True
lHwhGK,False,False,False
Ffx6Je,False,False,False
TZadpC,False,False,False
JWdQbg,False,False,False
ywq3oC,False,False,False
e3eK5O,False,False,False
CVhpdP,False,False,False
BBwQZj,False,False,False
XdUBgX,False,False,False
yRV6qx,False,False,False
pMxntR,False,False,False
s1ATI7,False,False,False
m4A8un,False,False,False
js6Hrk,False,False,False
hzskL3,False,False,False
Qgl6FH,False,False,False
MQWilU,False,False,False
bsnzyg,False,False,False
N3geZc,False,False,False
n6loFR,False,True,True
EOfeHB,False,False,False
SUf7Hm,False,False,False
2rAG4F,False,False,False
AT6gok,False,False,False
MjnJAW,False,False,False
eVxVEZ,False,False,False
eyL6zF,False,False,False
2Hlw4o,False,False,False
br2fRW,False,False,False
27koCV,False,False,False
3Xno4S,False,False,False
6V2Mnx,False,False,False
SOULnq,False,False,False
tgaaYV,False,False,False
zXM1dx,False,False,False
oxEMnj,False,False,False
FwxFKl,False,False,False
t5l2PR,False,False,False
6PDdPL,False,False,False
WABhZi,False,False,False
BIWicW,False,False,False
qakOxn,False,False,False
TeRVQJ,False,False,False
KmthKD,False,False,False
k1zoSR,False,False,False
W0fbPS,False,False,False
YuEYRv,False,False,False
ZLSHZs,False,False,False
rrlod2,False,False,False
wvQiV4,False,False,False
tjLbiz,False,False,False
daTJsL,False,False,False
3iCa0t,False,False,False
gv6ePQ,False,False,False
kOiXOe,False,False,False
x8JS6h,False,False,False
aMJ1Aq,False,False,False
h2n6wh,False,False,False
qG4Dp3,False,False,False
MSbCRB,False,False,False
RKk3i1,False,False,False
OtzVzb,False,False,False
hIqo0p,False,False,False
CJimAR,False,False,False
692EGb,False,False,False
R2cLxv,False,False,False
Sj6250,False,False,False
yELAgZ,False,False,False
W7TGtI,False,False,False
